"x"
0.000597455106721156
3.44229246920236e-05
0.00150816499451523
5.03340882360703e-05
8.51754224768797e-05
0.000162113171093381
0.0165459064179885
3.36777088669749e-05
0.000358764252410992
2.01226534670695e-05
1.14064761582711e-05
1.93589016674878e-05
2.0583543332009e-05
9.19918716562051e-05
5.63610083510468e-05
3.44447514173396e-05
4.48639266039663e-05
6.04546336546719e-07
0.144319632107145
1.81609042471109e-07
6.87638149088343e-06
0.00040985600868737
0.000256084600628981
4.54500726334572e-05
0.000194567802410006
0.003038438257839
0.00124313918485086
8.35156282370519e-05
0.00134032819076424
0.00362806200864441
8.95130017610768e-05
0.0313872469994152
1.68605542043565e-05
1.08309944124585e-07
0.000513377314760532
3.17233928228688e-05
3.52859311192333e-06
6.02612702493843e-06
0.00347130907533
0.00061977979429173
3.19739131882102e-06
4.66922532638137e-05
0.0342513006850247
6.0877037689977e-05
0.00552302052112452
0.000813541126206019
6.42430819652873e-08
0.0125067465359123
0.00166505377024606
4.54740642865659e-05
